    1327.521450    1552.1790    1034.5233    1555.5567    1034.5786    0.2045    2566.9568    2578.3432 63.461 127.779  150   -7197.4281  195 
    1327.542283    1295.9566    1074.7272    1295.1318    1074.7930    0.0184    -914.9076    -919.3287 -100.293 -42.727  150   -6534.8523  195 
    1327.563117     824.9323    1080.5291     824.4469    1080.5938    0.0377   -1647.2261   -1654.9628 -139.533 -76.902  150   -6752.8093  195 
    1327.583950     677.5790    1066.2623     665.2612    1066.3202    0.1150    1574.9862    1582.1364 16.939 76.029  150   -7763.8428  195 
    1327.604783    1486.8583    1061.2639    1467.1306    1061.3230    0.1989    2932.1145    2945.1906 72.738 142.873  150   -7876.7583  195 
    1327.625616    2685.9280    1063.2585    2691.3456    1063.3149    0.1211    -465.6437    -467.8252 -78.948 -22.603  150   -4816.1336  195 
    1327.646450     437.0641    1065.7273     441.2159    1065.7826    0.0941   -2617.4675   -2629.6652 -203.386 -126.551  150  -11630.3823  195 
    1327.667283    -513.2243    1068.4986    -503.3434    1068.5508    0.0278      -5.5877      -5.6131 -66.776 -0.269  150  -10792.9071  195 
    1327.688116    2564.6750    1058.6853    2561.4216    1058.7419    0.1603     325.1865     326.7157 -38.035 15.898  150   -5246.9956  195 
    1327.708950     271.3598    1090.8108     275.7108    1090.8732    0.0332     393.9725     395.9591 -47.602 18.172  150  -10984.4219  195 
    1327.729783    2805.2728    1062.9808    2802.1061    1063.0346    0.1508     322.2283     323.7865 -39.429 15.649  150   -5945.4978  195 
    1327.750616    2470.2937    1057.7510    2442.0687    1057.8105    0.0864    -605.7350    -608.4338 -89.379 -29.739  150   -7507.6764  195 
    1327.771450    -110.5556    1053.8991    -112.1482    1053.9492    0.0126     386.3796     388.1197 -77.880 19.114  150  -15972.2329  195 
    1327.792283    -314.2011    1060.8425    -323.9461    1060.8991    0.0827    2105.6799    2115.1713  4.227 102.811  150  -15689.9355  195 
    1327.813116    2884.8607    1082.2931    2861.0681    1082.3597    0.2184    1593.7215    1601.7669 10.038 74.609  150   -6624.4568  195 
    1327.833950    -578.7735    1079.7872    -642.4791    1079.8630    0.3197   31291.9127   31381.9061 1421.247 1471.337  150   -9006.7830  195 
    1327.854783     999.1543    1060.9573     982.0247    1061.0162    0.1222    1211.8174    1217.4121  0.328 58.687  150   -7579.7936  195 
    1327.875616      -4.5557    1086.1056      -8.6628    1086.1690    0.0707    1424.0238    1431.4012 -20.507 65.516  150  -13882.4343  195 
    1327.896450     104.1199    1060.3764      94.4025    1060.4361    0.1231    2267.2084    2278.2564 25.423 108.606  150  -13330.3232  195 
    1327.917283    2997.7135    1081.4826    3000.0153    1081.5485    0.0409   -2115.2653   -2126.1685 -106.714 -96.639  150    4606.6450  195 
    1327.938116    2273.6583    1049.2060    2267.4706    1049.2674    0.1489     265.2889     266.5822 -15.991 12.764  150     101.7541  195 
    1327.958950     -78.6344    1040.9474     -72.0685    1041.0039    0.1404    2897.4975    2912.4039 124.418 140.484  150   -3195.4958  195 
    1327.979783    1902.6222    1077.3034    1906.1923    1077.3723    0.1901    1740.7907    1750.7507 34.356 78.365  150   -2606.8741  195 
    1328.000616    4105.4742    1024.4855    4108.3383    1024.5459    0.3737    2592.9255    2605.7719 90.627 128.461  150     814.7015  195 
    1328.021450     780.3109    1022.4054     778.4089    1022.4631    0.2250    4003.2894    4021.1583 142.228 199.154  150   -4686.5327  195 
    1328.042283     942.7663    1023.1442     937.9274    1023.2011    0.2167    3802.5721    3820.2221 69.838 189.446  150  -17781.3397  195 
    1328.063116    -962.4259    1076.8485    -961.6553    1076.9123    0.1122    3187.3374    3205.7828 71.374 144.305  150  -15222.7745  195 
    1328.083950     600.6032    1079.3773     569.5974    1079.4487    0.1876    3778.2830    3799.2857 84.592 170.859  150  -10465.2260  195 
    1328.104783     353.0915    1088.7098     344.6343    1088.7769    0.1221    2214.4204    2227.3391 30.364 98.759  150  -11956.9014  195 
    1328.125616    2849.9649    1071.9856    2845.1541    1072.0551    0.2259    1645.1441    1654.3109 46.061 75.709  150   -1907.1366  195 
    1328.146450    2150.0378    1074.1502    2132.3731    1074.2195    0.2113    1487.3053    1495.5499 61.732 68.239  150     359.4751  195 
    1328.167283    2698.8061    1063.9791    2697.4463    1064.0447    0.3514    5327.2334    5354.6928 179.577 248.707  150   -6360.9699  195 
    1328.188116     829.6547    1070.3153     817.1788    1070.3837    0.1544    1406.6214    1414.2003 49.709 64.840  150   -1530.6701  195 
    1328.208950   -2181.2292    1070.3606   -2186.7716    1070.4251    0.0720    3630.9029    3649.0437 108.126 166.975  150  -10831.4679  195 
    1328.229783   -2369.9136    1070.6556   -2392.0090    1070.7205    0.0489    3271.8683    3289.0009 79.566 150.095  150  -15441.9247  195 
    1328.250616    1272.0400    1073.1788    1250.6469    1073.2499    0.2775    4989.9494    5018.1536 153.661 226.978  150  -10945.9014  195 
    1328.271450   -1416.0012    1077.0470   -1427.3457    1077.1143    0.0137    1166.4202    1172.4718 -2.257 52.557  150   -8838.1510  195 
    1328.292283     832.2340    1084.6686     809.3762    1084.7450    0.1888    3640.3509    3661.5537 133.747 161.094  150   -2835.2585  195 
    1328.313116     966.8853    1078.3920     956.9802    1078.4656    0.1003     711.4981     715.6082 -17.325 31.787  150   -6822.3367  195 
